STATE.UT,Year,id,CAUSE,Male.upto.14.years,Male.15.29.years,Male.30.44.years,Male.45.59.years,Male.60.years.and.above,Total.Male,Female.upto.14.years,Female.15.29.years,Female.30.44.years,Female.45.59.years,Female.60.years.and.above,Total.Female,Total.upto.14.years,Total.15.29.years,Total.30.44.years,Total.45.59.years,Total.60.years.and.above,Total
HIMACHAL PRADESH,2012,14,Public Sector Undertaking,0,6,9,4,1,20,0,3,2,2,1,8,0,9,11,6,2,28
HIMACHAL PRADESH,2012,14,Students,5,24,0,0,0,29,3,15,0,0,0,18,8,39,0,0,0,47
HIMACHAL PRADESH,2012,14,Unemployed,1,19,14,5,1,40,0,3,1,0,0,4,1,22,15,5,1,44
HIMACHAL PRADESH,2012,14,Professional Activity,0,1,2,2,1,6,0,1,1,0,0,2,0,2,3,2,1,8
HIMACHAL PRADESH,2012,14,Agriculture (Total),0,4,12,8,3,27,0,0,1,1,0,2,0,4,13,9,3,29
HIMACHAL PRADESH,2012,14,Retired Persons,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3
HIMACHAL PRADESH,2013,14,House Wife,0,0,0,0,0,0,0,41,30,15,2,88,0,41,30,15,2,88
HIMACHAL PRADESH,2013,14,Service (Government),0,1,8,9,0,18,0,0,2,0,0,2,0,1,10,9,0,20
HIMACHAL PRADESH,2013,14,Service (Private),0,8,12,6,3,29,0,1,4,1,0,6,0,9,16,7,3,35
HIMACHAL PRADESH,2013,14,Public Sector Undertaking,0,6,6,4,1,17,0,1,3,1,0,5,0,7,9,5,1,22
HIMACHAL PRADESH,2013,14,Students,4,21,0,0,0,25,2,20,0,0,0,22,6,41,0,0,0,47
HIMACHAL PRADESH,2013,14,Unemployed,0,27,22,3,1,53,0,1,2,1,0,4,0,28,24,4,1,57
HIMACHAL PRADESH,2013,14,Professional Activity,0,2,2,2,1,7,0,1,1,0,0,2,0,3,3,2,1,9
HIMACHAL PRADESH,2013,14,Agriculture (Total),0,6,13,11,2,32,0,0,1,0,0,1,0,6,14,11,2,33
HIMACHAL PRADESH,2013,14,Retired Persons,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5
HIMACHAL PRADESH,2014,14,House Wife,0,0,0,0,0,0,0,42,45,27,7,121,0,42,45,27,7,121
HIMACHAL PRADESH,2014,14,Service (Government),0,4,9,6,1,20,0,1,0,0,0,1,0,5,9,6,1,21
HIMACHAL PRADESH,2014,14,Service (Private),0,5,6,7,3,21,0,1,2,1,0,4,0,6,8,8,3,25
HIMACHAL PRADESH,2014,14,Public Sector Undertaking,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3
HIMACHAL PRADESH,2014,14,Students,6,18,0,0,0,24,1,21,0,0,0,22,7,39,0,0,0,46
HIMACHAL PRADESH,2014,14,Unemployed,0,36,36,12,8,92,0,10,11,0,1,22,0,46,47,12,9,114
HIMACHAL PRADESH,2014,14,Agriculture (Total),0,22,23,12,2,59,0,0,2,2,0,4,0,22,25,14,2,63
HIMACHAL PRADESH,2014,14,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2001,15,House Wife,0,0,0,0,0,0,0,18,13,4,1,36,0,18,13,4,1,36
JAMMU & KASHMIR,2001,15,Service (Government),0,1,7,1,0,9,0,0,0,0,0,0,0,1,7,1,0,9
JAMMU & KASHMIR,2001,15,Service (Private),0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
JAMMU & KASHMIR,2001,15,Public Sector Undertaking,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
JAMMU & KASHMIR,2001,15,Students,0,5,0,0,0,5,0,1,0,0,0,1,0,6,0,0,0,6
JAMMU & KASHMIR,2001,15,Unemployed,0,3,4,4,1,12,0,3,0,0,0,3,0,6,4,4,1,15
JAMMU & KASHMIR,2001,15,Professional Activity,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
JAMMU & KASHMIR,2001,15,Agriculture (Total),0,5,4,3,0,12,1,0,1,1,0,3,1,5,5,4,0,15
JAMMU & KASHMIR,2001,15,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2002,15,House Wife,0,0,0,0,0,0,0,39,11,3,0,53,0,39,11,3,0,53
JAMMU & KASHMIR,2002,15,Service (Government),0,2,8,1,0,11,0,0,0,0,0,0,0,2,8,1,0,11
JAMMU & KASHMIR,2002,15,Service (Private),0,3,3,1,1,8,0,0,0,0,0,0,0,3,3,1,1,8
JAMMU & KASHMIR,2002,15,Public Sector Undertaking,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
JAMMU & KASHMIR,2002,15,Students,1,3,3,1,0,8,0,3,1,0,0,4,1,6,4,1,0,12
JAMMU & KASHMIR,2002,15,Unemployed,3,9,4,0,0,16,0,3,1,0,0,4,3,12,5,0,0,20
JAMMU & KASHMIR,2002,15,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2002,15,Agriculture (Total),0,9,4,1,1,15,0,1,0,0,0,1,0,10,4,1,1,16
JAMMU & KASHMIR,2002,15,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2003,15,House Wife,0,0,0,0,0,0,1,26,12,0,2,41,1,26,12,0,2,41
JAMMU & KASHMIR,2003,15,Service (Government),0,2,3,0,0,5,0,0,0,0,0,0,0,2,3,0,0,5
JAMMU & KASHMIR,2003,15,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2003,15,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2003,15,Students,0,2,0,0,0,2,0,2,0,0,0,2,0,4,0,0,0,4
JAMMU & KASHMIR,2003,15,Unemployed,0,3,1,0,0,4,0,0,0,0,0,0,0,3,1,0,0,4
JAMMU & KASHMIR,2003,15,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2003,15,Agriculture (Total),0,4,0,1,0,5,1,0,2,0,0,3,1,4,2,1,0,8
JAMMU & KASHMIR,2003,15,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2004,15,House Wife,0,0,0,0,0,0,0,13,16,0,0,29,0,13,16,0,0,29
JAMMU & KASHMIR,2004,15,Service (Government),0,2,2,0,0,4,0,0,0,0,0,0,0,2,2,0,0,4
JAMMU & KASHMIR,2004,15,Service (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2004,15,Public Sector Undertaking,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
JAMMU & KASHMIR,2004,15,Students,0,3,0,0,0,3,0,3,0,0,0,3,0,6,0,0,0,6
JAMMU & KASHMIR,2004,15,Unemployed,0,6,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,6
JAMMU & KASHMIR,2004,15,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2004,15,Agriculture (Total),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
JAMMU & KASHMIR,2004,15,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2005,15,House Wife,0,0,0,0,0,0,0,17,14,1,0,32,0,17,14,1,0,32
JAMMU & KASHMIR,2005,15,Service (Government),0,14,4,0,0,18,0,0,0,0,0,0,0,14,4,0,0,18
JAMMU & KASHMIR,2005,15,Service (Private),0,23,11,0,0,34,0,0,0,0,0,0,0,23,11,0,0,34
JAMMU & KASHMIR,2005,15,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2005,15,Students,1,14,5,0,0,20,1,3,0,0,0,4,2,17,5,0,0,24
JAMMU & KASHMIR,2005,15,Unemployed,0,18,8,1,0,27,0,3,10,0,0,13,0,21,18,1,0,40
JAMMU & KASHMIR,2005,15,Professional Activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2005,15,Agriculture (Total),0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,2
JAMMU & KASHMIR,2005,15,Retired Persons,0,6,0,1,0,7,0,0,0,0,0,0,0,6,0,1,0,7
JAMMU & KASHMIR,2006,15,House Wife,0,0,0,0,0,0,0,20,20,2,0,42,0,20,20,2,0,42
JAMMU & KASHMIR,2006,15,Service (Government),0,11,9,4,0,24,0,2,1,0,0,3,0,13,10,4,0,27
JAMMU & KASHMIR,2006,15,Service (Private),0,2,2,3,1,8,0,2,1,1,0,4,0,4,3,4,1,12
JAMMU & KASHMIR,2006,15,Public Sector Undertaking,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,2
JAMMU & KASHMIR,2006,15,Students,0,7,0,0,0,7,0,15,0,0,0,15,0,22,0,0,0,22
JAMMU & KASHMIR,2006,15,Unemployed,0,15,11,0,0,26,0,6,1,1,0,8,0,21,12,1,0,34
JAMMU & KASHMIR,2006,15,Professional Activity,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,5
JAMMU & KASHMIR,2006,15,Agriculture (Total),1,10,12,6,1,30,0,2,1,1,0,4,1,12,13,7,1,34
JAMMU & KASHMIR,2006,15,Retired Persons,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2
JAMMU & KASHMIR,2007,15,House Wife,0,0,0,0,0,0,0,26,21,4,2,53,0,26,21,4,2,53
JAMMU & KASHMIR,2007,15,Service (Government),0,5,6,1,0,12,0,1,1,0,0,2,0,6,7,1,0,14
JAMMU & KASHMIR,2007,15,Service (Private),0,2,5,3,0,10,0,1,0,0,0,1,0,3,5,3,0,11
JAMMU & KASHMIR,2007,15,Public Sector Undertaking,0,4,1,0,0,5,0,2,0,0,0,2,0,6,1,0,0,7
JAMMU & KASHMIR,2007,15,Students,0,13,1,0,0,14,0,10,0,0,0,10,0,23,1,0,0,24
JAMMU & KASHMIR,2007,15,Unemployed,0,16,5,4,0,25,0,3,0,0,0,3,0,19,5,4,0,28
JAMMU & KASHMIR,2007,15,Professional Activity,0,2,1,0,0,3,0,0,0,0,0,0,0,2,1,0,0,3
JAMMU & KASHMIR,2007,15,Agriculture (Total),0,9,10,9,3,31,0,1,1,0,0,2,0,10,11,9,3,33
JAMMU & KASHMIR,2007,15,Retired Persons,0,0,1,1,2,4,0,0,0,0,0,0,0,0,1,1,2,4
JAMMU & KASHMIR,2008,15,House Wife,0,0,0,0,0,0,0,38,36,1,0,75,0,38,36,1,0,75
JAMMU & KASHMIR,2008,15,Service (Government),0,4,12,9,0,25,0,1,2,0,0,3,0,5,14,9,0,28
JAMMU & KASHMIR,2008,15,Service (Private),0,5,11,6,0,22,0,2,3,0,0,5,0,7,14,6,0,27
JAMMU & KASHMIR,2008,15,Public Sector Undertaking,0,1,5,13,1,20,0,1,0,0,0,1,0,2,5,13,1,21
JAMMU & KASHMIR,2008,15,Students,0,7,0,0,0,7,1,8,0,0,0,9,1,15,0,0,0,16
JAMMU & KASHMIR,2008,15,Unemployed,0,16,19,1,1,37,0,12,2,0,0,14,0,28,21,1,1,51
JAMMU & KASHMIR,2008,15,Professional Activity,0,0,1,2,1,4,0,0,0,0,0,0,0,0,1,2,1,4
JAMMU & KASHMIR,2008,15,Agriculture (Total),0,2,1,1,0,4,0,2,0,0,0,2,0,4,1,1,0,6
JAMMU & KASHMIR,2008,15,Retired Persons,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6
JAMMU & KASHMIR,2009,15,House Wife,0,0,0,0,0,0,0,34,14,1,1,50,0,34,14,1,1,50
JAMMU & KASHMIR,2009,15,Service (Government),0,8,14,4,0,26,0,3,4,2,0,9,0,11,18,6,0,35
JAMMU & KASHMIR,2009,15,Service (Private),0,4,11,6,3,24,0,2,3,1,0,6,0,6,14,7,3,30
JAMMU & KASHMIR,2009,15,Public Sector Undertaking,0,1,2,1,2,6,0,0,1,0,0,1,0,1,3,1,2,7
JAMMU & KASHMIR,2009,15,Students,0,3,1,0,0,4,0,12,4,0,0,16,0,15,5,0,0,20
JAMMU & KASHMIR,2009,15,Unemployed,0,12,20,9,0,41,0,9,10,2,0,21,0,21,30,11,0,62
JAMMU & KASHMIR,2009,15,Professional Activity,0,0,2,0,0,2,0,1,0,0,0,1,0,1,2,0,0,3
JAMMU & KASHMIR,2009,15,Agriculture (Total),0,6,1,0,1,8,0,0,0,0,0,0,0,6,1,0,1,8
JAMMU & KASHMIR,2009,15,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2010,15,House Wife,0,0,0,0,0,0,0,30,24,4,0,58,0,30,24,4,0,58
JAMMU & KASHMIR,2010,15,Service (Government),0,2,2,0,0,4,0,1,1,0,0,2,0,3,3,0,0,6
JAMMU & KASHMIR,2010,15,Service (Private),0,1,9,3,0,13,0,0,0,0,0,0,0,1,9,3,0,13
JAMMU & KASHMIR,2010,15,Public Sector Undertaking,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2
JAMMU & KASHMIR,2010,15,Students,3,11,3,0,0,17,2,12,3,2,0,19,5,23,6,2,0,36
JAMMU & KASHMIR,2010,15,Unemployed,0,12,11,4,0,27,1,12,3,0,0,16,1,24,14,4,0,43
JAMMU & KASHMIR,2010,15,Professional Activity,0,2,0,0,0,2,0,0,1,0,0,1,0,2,1,0,0,3
JAMMU & KASHMIR,2010,15,Agriculture (Total),0,3,8,4,1,16,0,2,0,0,0,2,0,5,8,4,1,18
JAMMU & KASHMIR,2010,15,Retired Persons,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
JAMMU & KASHMIR,2011,15,House Wife,0,0,0,0,0,0,0,22,29,7,0,58,0,22,29,7,0,58
JAMMU & KASHMIR,2011,15,Service (Government),0,1,7,1,0,9,0,1,2,1,0,4,0,2,9,2,0,13
JAMMU & KASHMIR,2011,15,Service (Private),0,4,3,2,0,9,0,1,1,0,0,2,0,5,4,2,0,11
JAMMU & KASHMIR,2011,15,Public Sector Undertaking,0,0,2,2,0,4,0,0,0,0,0,0,0,0,2,2,0,4
JAMMU & KASHMIR,2011,15,Students,2,9,2,0,0,13,3,24,0,0,0,27,5,33,2,0,0,40
JAMMU & KASHMIR,2011,15,Unemployed,0,2,12,4,0,18,0,15,3,0,0,18,0,17,15,4,0,36
JAMMU & KASHMIR,2011,15,Professional Activity,0,1,2,3,1,7,0,0,0,0,0,0,0,1,2,3,1,7
JAMMU & KASHMIR,2011,15,Agriculture (Total),0,0,3,6,2,11,0,2,0,1,0,3,0,2,3,7,2,14
JAMMU & KASHMIR,2011,15,Retired Persons,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,2,2,4
JAMMU & KASHMIR,2012,15,House Wife,0,0,0,0,0,0,0,29,39,6,1,75,0,29,39,6,1,75
JAMMU & KASHMIR,2012,15,Service (Government),0,3,10,5,3,21,0,1,0,2,0,3,0,4,10,7,3,24
JAMMU & KASHMIR,2012,15,Service (Private),0,1,3,0,1,5,0,1,1,1,10,13,0,2,4,1,11,18
JAMMU & KASHMIR,2012,15,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2012,15,Students,2,13,5,0,0,20,1,36,0,1,4,42,3,49,5,1,4,62
JAMMU & KASHMIR,2012,15,Unemployed,0,11,14,5,3,33,0,8,12,0,0,20,0,19,26,5,3,53
JAMMU & KASHMIR,2012,15,Professional Activity,0,1,4,1,1,7,0,1,2,1,0,4,0,2,6,2,1,11
JAMMU & KASHMIR,2012,15,Agriculture (Total),0,3,5,2,0,10,0,0,0,0,0,0,0,3,5,2,0,10
JAMMU & KASHMIR,2012,15,Retired Persons,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,1,4,5
JAMMU & KASHMIR,2013,15,House Wife,0,0,0,0,0,0,0,17,43,6,5,71,0,17,43,6,5,71
JAMMU & KASHMIR,2013,15,Service (Government),0,4,5,6,0,15,0,0,0,0,0,0,0,4,5,6,0,15
JAMMU & KASHMIR,2013,15,Service (Private),0,1,0,4,2,7,0,0,0,0,0,0,0,1,0,4,2,7
JAMMU & KASHMIR,2013,15,Public Sector Undertaking,0,0,3,2,5,10,0,0,0,0,0,0,0,0,3,2,5,10
JAMMU & KASHMIR,2013,15,Students,1,13,0,0,0,14,1,14,0,0,0,15,2,27,0,0,0,29
JAMMU & KASHMIR,2013,15,Unemployed,0,5,12,1,0,18,0,10,3,0,0,13,0,15,15,1,0,31
JAMMU & KASHMIR,2013,15,Professional Activity,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
JAMMU & KASHMIR,2013,15,Agriculture (Total),0,3,7,6,2,18,0,0,0,0,0,0,0,3,7,6,2,18
JAMMU & KASHMIR,2013,15,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2014,15,House Wife,0,0,0,0,0,0,0,16,6,4,0,26,0,16,6,4,0,26
JAMMU & KASHMIR,2014,15,Service (Government),0,0,9,2,0,11,0,0,0,0,0,0,0,0,9,2,0,11
JAMMU & KASHMIR,2014,15,Service (Private),0,1,3,3,0,7,0,0,0,0,0,0,0,1,3,3,0,7
JAMMU & KASHMIR,2014,15,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2014,15,Students,2,6,0,0,0,8,0,12,0,0,0,12,2,18,0,0,0,20
JAMMU & KASHMIR,2014,15,Unemployed,0,14,9,5,1,29,0,12,2,0,0,14,0,26,11,5,1,43
JAMMU & KASHMIR,2014,15,Agriculture (Total),0,13,11,6,2,32,0,3,2,0,0,5,0,16,13,6,2,37
JAMMU & KASHMIR,2014,15,Retired Persons,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2
JHARKHAND,2001,16,House Wife,0,0,0,0,0,0,1,29,21,8,0,59,1,29,21,8,0,59
JHARKHAND,2001,16,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2001,16,Service (Private),0,0,3,1,0,4,0,0,2,0,0,2,0,0,5,1,0,6
JHARKHAND,2001,16,Public Sector Undertaking,0,0,3,0,0,3,0,0,2,0,0,2,0,0,5,0,0,5
JHARKHAND,2001,16,Students,3,3,0,0,0,6,0,1,0,0,0,1,3,4,0,0,0,7
JHARKHAND,2001,16,Unemployed,0,9,7,1,1,18,0,1,0,0,0,1,0,10,7,1,1,19
JHARKHAND,2001,16,Professional Activity,0,3,2,1,0,6,0,0,0,0,0,0,0,3,2,1,0,6
JHARKHAND,2001,16,Agriculture (Total),0,5,17,5,0,27,0,0,0,0,0,0,0,5,17,5,0,27
JHARKHAND,2001,16,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2002,16,House Wife,0,0,0,0,0,0,0,28,25,10,0,63,0,28,25,10,0,63
JHARKHAND,2002,16,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2002,16,Service (Private),0,0,4,1,0,5,0,0,3,0,0,3,0,0,7,1,0,8
JHARKHAND,2002,16,Public Sector Undertaking,0,0,2,1,0,3,0,0,2,1,0,3,0,0,4,2,0,6
JHARKHAND,2002,16,Students,3,4,0,0,0,7,0,3,0,0,0,3,3,7,0,0,0,10
JHARKHAND,2002,16,Unemployed,0,8,8,11,0,27,0,1,1,0,0,2,0,9,9,11,0,29
JHARKHAND,2002,16,Professional Activity,0,4,1,2,2,9,0,0,0,0,0,0,0,4,1,2,2,9
JHARKHAND,2002,16,Agriculture (Total),0,4,14,3,0,21,0,0,0,0,0,0,0,4,14,3,0,21
JHARKHAND,2002,16,Retired Persons,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
JHARKHAND,2003,16,House Wife,0,0,0,0,0,0,0,28,25,10,0,63,0,28,25,10,0,63
JHARKHAND,2003,16,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2003,16,Service (Private),0,0,4,1,0,5,0,0,3,0,0,3,0,0,7,1,0,8
JHARKHAND,2003,16,Public Sector Undertaking,0,0,2,1,0,3,0,0,2,1,0,3,0,0,4,2,0,6
JHARKHAND,2003,16,Students,3,4,0,0,0,7,0,3,0,0,0,3,3,7,0,0,0,10
JHARKHAND,2003,16,Unemployed,0,8,8,11,0,27,0,1,1,0,0,2,0,9,9,11,0,29
JHARKHAND,2003,16,Professional Activity,0,4,1,2,2,9,0,0,0,0,0,0,0,4,1,2,2,9
JHARKHAND,2003,16,Agriculture (Total),0,4,14,3,0,21,0,0,0,0,0,0,0,4,14,3,0,21
JHARKHAND,2003,16,Retired Persons,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2
JHARKHAND,2004,16,House Wife,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2004,16,Service (Government),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2004,16,Service (Private),0,0,4,1,0,5,0,0,3,0,0,3,0,0,7,1,0,8
JHARKHAND,2004,16,Public Sector Undertaking,0,0,2,1,0,3,0,0,2,1,0,3,0,0,4,2,0,6
JHARKHAND,2004,16,Students,3,4,0,0,0,7,0,3,0,0,0,3,3,7,0,0,0,10
JHARKHAND,2004,16,Unemployed,0,8,8,11,0,27,0,1,1,0,0,2,0,9,9,11,0,29
JHARKHAND,2004,16,Professional Activity,0,4,1,2,2,9,0,0,0,0,0,0,0,4,1,2,2,9
JHARKHAND,2004,16,Agriculture (Total),0,4,14,3,0,21,0,0,0,0,0,0,0,4,14,3,0,21
JHARKHAND,2004,16,Retired Persons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2005,16,House Wife,0,0,0,0,0,0,0,57,76,22,3,158,0,57,76,22,3,158
JHARKHAND,2005,16,Service (Government),0,0,4,5,0,9,0,1,1,0,0,2,0,1,5,5,0,11
JHARKHAND,2005,16,Service (Private),0,14,13,6,0,33,0,0,9,0,0,9,0,14,22,6,0,42
JHARKHAND,2005,16,Public Sector Undertaking,0,2,3,0,0,5,0,1,0,0,0,1,0,3,3,0,0,6
JHARKHAND,2005,16,Students,2,53,14,0,0,69,6,14,9,0,0,29,8,67,23,0,0,98
JHARKHAND,2005,16,Unemployed,0,20,6,0,0,26,0,8,14,0,0,22,0,28,20,0,0,48
JHARKHAND,2005,16,Professional Activity,0,0,4,5,0,9,0,0,0,0,0,0,0,0,4,5,0,9
JHARKHAND,2005,16,Agriculture (Total),0,38,56,29,1,124,0,0,0,0,0,0,0,38,56,29,1,124
JHARKHAND,2005,16,Retired Persons,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3
JHARKHAND,2006,16,House Wife,0,0,0,0,0,0,1,94,70,23,2,190,1,94,70,23,2,190
JHARKHAND,2006,16,Service (Government),0,5,5,10,0,20,0,0,6,0,0,6,0,5,11,10,0,26
JHARKHAND,2006,16,Service (Private),0,20,12,8,0,40,0,2,5,1,0,8,0,22,17,9,0,48
JHARKHAND,2006,16,Public Sector Undertaking,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
JHARKHAND,2006,16,Students,10,58,1,2,0,71,5,35,0,0,0,40,15,93,1,2,0,111
JHARKHAND,2006,16,Unemployed,0,31,37,12,1,81,1,6,7,0,0,14,1,37,44,12,1,95
JHARKHAND,2006,16,Professional Activity,0,5,24,5,0,34,0,0,0,0,0,0,0,5,24,5,0,34
JHARKHAND,2006,16,Agriculture (Total),0,19,53,30,1,103,0,0,0,0,0,0,0,19,53,30,1,103
JHARKHAND,2006,16,Retired Persons,0,2,1,0,6,9,0,0,0,0,0,0,0,2,1,0,6,9
JHARKHAND,2007,16,House Wife,0,0,0,0,0,0,3,87,77,30,8,205,3,87,77,30,8,205
JHARKHAND,2007,16,Service (Government),0,6,5,6,2,19,0,0,0,1,0,1,0,6,5,7,2,20
JHARKHAND,2007,16,Service (Private),4,28,36,9,3,80,0,0,4,0,0,4,4,28,40,9,3,84
JHARKHAND,2007,16,Public Sector Undertaking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2007,16,Students,24,33,10,0,0,67,10,23,2,0,0,35,34,56,12,0,0,102
JHARKHAND,2007,16,Unemployed,0,40,26,12,1,79,0,8,8,0,0,16,0,48,34,12,1,95
JHARKHAND,2007,16,Professional Activity,0,2,27,10,1,40,0,0,2,0,0,2,0,2,29,10,1,42
JHARKHAND,2007,16,Agriculture (Total),0,28,40,28,5,101,1,7,3,1,0,12,1,35,43,29,5,113
JHARKHAND,2007,16,Retired Persons,0,0,1,0,18,19,0,0,0,0,0,0,0,0,1,0,18,19
JHARKHAND,2008,16,House Wife,0,0,0,0,0,0,1,58,67,41,3,170,1,58,67,41,3,170
JHARKHAND,2008,16,Service (Government),0,2,7,3,0,12,0,0,0,1,0,1,0,2,7,4,0,13
JHARKHAND,2008,16,Service (Private),0,8,19,4,0,31,0,0,4,0,0,4,0,8,23,4,0,35
JHARKHAND,2008,16,Public Sector Undertaking,0,5,7,2,0,14,0,0,0,0,0,0,0,5,7,2,0,14
JHARKHAND,2008,16,Students,8,52,1,0,0,61,13,26,1,0,0,40,21,78,2,0,0,101
JHARKHAND,2008,16,Unemployed,0,17,18,10,5,50,1,3,6,0,0,10,1,20,24,10,5,60
JHARKHAND,2008,16,Professional Activity,0,1,32,10,0,43,5,0,0,0,0,5,5,1,32,10,0,48
JHARKHAND,2008,16,Agriculture (Total),3,17,18,23,3,64,2,2,2,1,0,7,5,19,20,24,3,71
JHARKHAND,2008,16,Retired Persons,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4
JHARKHAND,2009,16,House Wife,0,0,0,0,0,0,0,54,87,40,4,185,0,54,87,40,4,185
JHARKHAND,2009,16,Service (Government),0,1,14,2,0,17,0,5,2,0,0,7,0,6,16,2,0,24
JHARKHAND,2009,16,Service (Private),0,21,68,30,1,120,1,12,2,1,0,16,1,33,70,31,1,136
JHARKHAND,2009,16,Public Sector Undertaking,0,1,1,1,0,3,1,0,0,0,0,1,1,1,1,1,0,4
JHARKHAND,2009,16,Students,7,53,3,0,0,63,8,25,0,0,0,33,15,78,3,0,0,96
JHARKHAND,2009,16,Unemployed,0,23,39,15,10,87,0,7,6,0,0,13,0,30,45,15,10,100
JHARKHAND,2009,16,Professional Activity,0,6,9,5,0,20,0,1,1,0,0,2,0,7,10,5,0,22
JHARKHAND,2009,16,Agriculture (Total),0,35,84,34,6,159,0,0,4,1,0,5,0,35,88,35,6,164
JHARKHAND,2009,16,Retired Persons,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
JHARKHAND,2010,16,House Wife,0,0,0,0,0,0,1,52,104,51,4,212,1,52,104,51,4,212
JHARKHAND,2010,16,Service (Government),0,1,3,4,0,8,0,0,1,1,0,2,0,1,4,5,0,10
JHARKHAND,2010,16,Service (Private),0,20,29,28,0,77,0,5,3,2,0,10,0,25,32,30,0,87
JHARKHAND,2010,16,Public Sector Undertaking,18,1,2,3,0,24,0,4,0,0,0,4,18,5,2,3,0,28
JHARKHAND,2010,16,Students,18,70,4,0,0,92,9,40,1,0,0,50,27,110,5,0,0,142
JHARKHAND,2010,16,Unemployed,0,34,41,13,0,88,0,8,4,0,0,12,0,42,45,13,0,100
